"ref_area","source","indicator","sex","classif1","time","obs_value","obs_status","note_classif","note_indicator","note_source"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_L1","2023",21.888,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_X","2023",6.056,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_TOTAL","2023",86.954,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_L3-4","2023",38.301,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_L2","2023",35.082,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_L1","2023",12.983,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_X","2023",0.589,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_TOTAL","2023",217.323,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_1","2023",17.902,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_2","2023",37.385,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_3","2023",27.288,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_4","2023",22.879,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_5","2023",40.885,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_6","2023",1.368,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_7","2023",20.241,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_8","2023",7.859,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_9","2023",34.871,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_0","2023",6.039,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_X","2023",0.606,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_TOTAL","2023",130.369,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_1","2023",10.884,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_2","2023",15.81,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_3","2023",17.58,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_4","2023",8.342,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_5","2023",24.247,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_6","2023",1.163,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_7","2023",16.764,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_8","2023",7.634,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_9","2023",21.888,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_0","2023",5.782,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_X","2023",0.274,"U",,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_TOTAL","2023",86.954,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_1","2023",7.018,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_2","2023",21.575,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_3","2023",9.708,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_4","2023",14.536,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_5","2023",16.638,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_6","2023",0.205,"U",,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_7","2023",3.477,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_8","2023",0.225,"U",,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_9","2023",12.983,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_0","2023",0.257,"U",,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_X","2023",0.332,"U",,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_TOTAL","2022",210.73,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L3-4","2022",74.731,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L2","2022",92.395,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L1","2022",35.506,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_X","2022",8.098,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_TOTAL","2022",127.818,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_L3-4","2022",39.45,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_L2","2022",59.558,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_L1","2022",21.6,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_X","2022",7.21,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_TOTAL","2022",82.912,,,,"R1:3513"
"BRN","BA:8230","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_L3-4","2022",35.281,,,,"R1:3513"
