"ref_area","source","indicator","sex","classif1","time","obs_value","obs_status","note_classif","note_indicator","note_source"
"IDN","BA:510","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_4","2022",5973.169,,,,"R1:3513"
"IDN","BA:510","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_5","2022",34395.666,,,,"R1:3513"
"IDN","BA:510","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_6","2022",29562.458,,,,"R1:3513"
"IDN","BA:510","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_7","2022",15831.426,,,,"R1:3513"
"IDN","BA:510","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_8","2022",8703.873,,,,"R1:3513"
"IDN","BA:510","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_9","2022",25441.378,,,,"R1:3513"
"IDN","BA:510","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_0","2022",608.124,,,,"R1:3513"
"IDN","BA:510","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_TOTAL","2022",82240.992,,,,"R1:3513"
"IDN","BA:510","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_1","2022",1922.825,,,,"R1:3513"
"IDN","BA:510","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_2","2022",3171.748,,,,"R1:3513"
"IDN","BA:510","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_3","2022",2707.949,,,,"R1:3513"
"IDN","BA:510","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_4","2022",3394.596,,,,"R1:3513"
"IDN","BA:510","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_5","2022",15993.58,,,,"R1:3513"
"IDN","BA:510","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_6","2022",19369.946,,,,"R1:3513"
"IDN","BA:510","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_7","2022",10328.442,,,,"R1:3513"
"IDN","BA:510","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_8","2022",7560.242,,,,"R1:3513"
"IDN","BA:510","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_9","2022",17209.75,,,,"R1:3513"
"IDN","BA:510","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_0","2022",581.914,,,,"R1:3513"
"IDN","BA:510","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_TOTAL","2022",52967.382,,,,"R1:3513"
"IDN","BA:510","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_1","2022",890.986,,,,"R1:3513"
"IDN","BA:510","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_2","2022",4819.855,,,,"R1:3513"
"IDN","BA:510","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_3","2022",1178.916,,,,"R1:3513"
"IDN","BA:510","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_4","2022",2578.573,,,,"R1:3513"
"IDN","BA:510","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_5","2022",18402.087,,,,"R1:3513"
"IDN","BA:510","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_6","2022",10192.512,,,,"R1:3513"
"IDN","BA:510","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_7","2022",5502.984,,,,"R1:3513"
"IDN","BA:510","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_8","2022",1143.631,,,,"R1:3513"
"IDN","BA:510","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_9","2022",8231.628,,,,"R1:3513"
"IDN","BA:510","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_0","2022",26.21,,,,"R1:3513"
