"ref_area","source","indicator","sex","classif1","time","obs_value","obs_status","note_classif","note_indicator","note_source"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_X","2023",108.57,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_TOTAL","2023",1243.99,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_1","2023",223.374,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_2","2023",314.743,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_3","2023",237.578,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_4","2023",47.564,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_5","2023",112.007,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_6","2023",2.793,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_7","2023",48.048,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_8","2023",119.663,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_9","2023",71.967,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_X","2023",66.253,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_TOTAL","2023",1108.333,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_1","2023",146.485,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_2","2023",305.884,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_3","2023",198.162,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_4","2023",156.658,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_5","2023",144.826,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_6","2023",0.765,"U",,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_7","2023",10.745,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_8","2023",12.34,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_9","2023",90.152,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_X","2023",42.316,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_TOTAL","2022",2350.421,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L3-4","2022",1449.892,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L2","2022",640.289,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L1","2022",158.388,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_X","2022",101.852,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_TOTAL","2022",1256.191,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_L3-4","2022",797.393,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_L2","2022",323.986,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_L1","2022",73.243,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_X","2022",61.569,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_TOTAL","2022",1094.23,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_L3-4","2022",652.5,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_L2","2022",316.302,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_L1","2022",85.145,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_X","2022",40.283,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_TOTAL","2022",2350.421,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_1","2022",407.667,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_2","2022",600.886,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_3","2022",441.339,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_4","2022",207.578,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_5","2022",240.771,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_6","2022",2.97,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_7","2022",53.313,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_8","2022",135.656,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_9","2022",158.388,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_X","2022",101.852,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_TOTAL","2022",1256.191,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_1","2022",243.471,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_2","2022",317.306,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_3","2022",236.616,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_4","2022",47.437,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_5","2022",107.714,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_6","2022",2.197,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_7","2022",44.273,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_8","2022",122.365,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_9","2022",73.243,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_X","2022",61.569,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_TOTAL","2022",1094.23,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_1","2022",164.196,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_2","2022",283.581,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_3","2022",204.723,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_4","2022",160.141,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_5","2022",133.057,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_6","2022",0.773,"U",,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_7","2022",9.041,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_8","2022",13.291,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_9","2022",85.145,,,,"R1:3513"
"SGP","BA:5873","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_X","2022",40.283,,,,"R1:3513"
